label,title,text
0,,"as far as simply mapping your logo or whatever onto a cube or sphere, it's quite easy. Just either copy the GIF you want mapped into the map directory or add a map path to the directory where it currently is. Then go into the materials editor and make a new material with that as the bit map, voila.. __________________________________________________________________________ | / |\ | H E \ Y B E R |/ E N [ zippy@cyberden.sf.ca.us ]"
2,,"I missed the original post, but aren't the Expos rushing alomost their entire team this year? I am from Montreal, and am a fan, but geez, the Expos rank 27th in salary (only the Rockies trail) and someone at the average age would probably be in first year University! CorelMARK!"
4,,"That may change next month; at least I hope it will. A couple of hundred journalists have requested press passes for the test flights. Sustaining that publicity however, will be a problem. Allen"
3,,"I love the FAQ. The comment about contact lenses not being an option for any remaining correction after RK and possibly after PRK is interresting. Why is this? Does anyone know for sure whether this applies to PRK as well? Also, why is it possible to get a correction in PRK with involvement of only about 5% of the corneal depth, while RK is done to a depth of up to 95%? Why such a difference? I thought the proceedures were simmilar with the exception of a laser being the cutting tool in PRK. I must not be understanding all of the differences. In the FAQ, the vision was considered less clear after the surgery than with glasses alone. If this is completly attributable to the intentional slight undercorrection, then it can be compensated for when necessary with glasses (or contacts, if they CAN be worn afterall!). It is important to know if that is not the case, however, and some other consequence of the surgery would often interfere with clear vision. The first thing that came to my mind was a fogging of the lense, which glasses couldn't help. would not help."
0,,"They need a hit software product to encourage software sales of the product, i.e. the Pong, Pacman, VisiCalc, dBase, or Pagemaker of multi-media. There are some multi-media and digital television products out there already, albeit, not as capable as 3DO's. But are there compelling reasons to buy such yet? Perhaps someone in this news group will write that hit software :-)"
4,,"Astronomy & Space magazine's UK telephone newsline carries the times to see the Russian Space Station Mir which will be visible every EVENING (some time between 9 o'clock and midnight) from April 27 to May 7. It's about as bright as Jupiter at its best. There are two cosmonuats on board. For the time to watch, tel. 0891-88-19-50 (48p/min peak 36p/min all other times, but prediction is at start of the weekly message so it only costs a few pence). E-mail reports of sightings would be appreciated: give lat/long and UT (a few seconds accuracy if possible) when it passes ABOVE or BELOW any bright star (say brighter than mag. 3), planet or Moon. With Moon in evening sky also, note that from somewhere in U.K. Mir will pass in front of the Moon each night! Please alert local clubs to the telephone newsline, and general public as Mir can cause quite a stir! -Tony Ryan, ""Astronomy & Space"", new International magazine, available from: Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland. 6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail). ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address)."
1,,"-- : I want only two things from this world, a 58 Plymouth and a small : : OPEC nation with which to fuel it. This would be a good and just : : thing. Car Smashers can just go home and sulk. : : Jacques Brouillette --- Manufacturing Engineering :"
4,,"Uh, why do they have to ask a state commision? Unless the state's buying... Such a process will only increace the overhead to the power company of selling different types of light, and will decreace the likleihood that they will do so. And any efficient lights they might have been planning in the future, go down the drain..... You could order it special. If enough people did so, it would be low cost. Last I checked, you could use UPS to buy stuff in Arizona before going there. Finally, I'm sure your state has things like small factories and machine shops. You could go into business making lights that are cheaper to use (thanks to their higher efficiency and the fact that they aren't wasting energy on broadcasting to space) and therefore _better_ than the old style... Five year plans have to be enacted or the planning for the economy will fall apart. As if the clean air act really cleaned up the air... _MY_ *experience* seems to suggest that you're trying too hard to *educate* them (with the same methods used in American schools to make any subject whatsoever as relevant and boring as Proto-Ugric) instead of *selling* them on the idea. ... Well, wake up. Space is becoming a field of human endeavor instead of just something we can look at from a long long way away. There are practical space projects that could conceivably (although probably not) cause lots of light pollution, and have been argued against on those grounds, even though they might open up such possibilities, that people could vacation on Mars if they wanted really dark skies..."
4,,Wanna bet ??? You must be too young to remember Bob Askin :-) Read the Costigan commision report if you want to know about corruption in OZ.
4,,"Sterrenkundig symposium 'Compacte Objecten' op 26 april 1993 In het jaar 1643, zeven jaar na de oprichting van de Universiteit van Utrecht, benoemde de universiteit haar eerste sterrenkundige waarnemer. Hiermee ontstond de tweede universiteitssterrenwacht ter wereld. Aert Jansz, de eerste waarnemer, en zijn opvolgers voerden de Utrechtse sterrenkunde in de daaropvolgende jaren, decennia en eeuwen naar de voorhoede van het astronomisch onderzoek. Dit jaar is het 350 jaar geleden dat deze historische benoeming plaatsvond. De huidige generatie Utrechtse sterrenkundigen en studenten sterrenkunde, verenigd in het Sterrekundig Instituut Utrecht, vieren de benoeming van hun 'oervader' middels een breed scala aan feestelijke activiteiten. Zo is er voor scholieren een planetenproject, programmeert de Studium Generale een aantal voordrachten met een sterrenkundig thema en wordt op de Dies Natalis aan een astronoom een eredoctoraat uitgereikt. Er staat echter meer op stapel. Studenten natuur- en sterrenkunde kunnen op 26 april aan een sterrenkundesymposium deelnemen. De onderwerpen van het symposium zijn opgebouwd rond een van de zwaartepunten van het huidige Utrechtse onderzoek: het onderzoek aan de zogeheten 'compacte objecten', de eindstadia in de evolutie van sterren. Bij de samenstelling van het programma is getracht de deelnemer een zo aktueel en breed mogelijk beeld te geven van de stand van zaken in het onderzoek aan deze eindstadia. In de eerste, inleidende lezing zal dagvoorzitter prof. Lamers een beknopt overzicht geven van de evolutie van zware sterren, waarna de zeven overige sprekers in lezingen van telkens een half uur nader op de specifieke evolutionaire eindprodukten zullen ingaan. Na afloop van elke lezing is er gelegenheid tot het stellen van vragen. Het dagprogramma staat afgedrukt op een apart vel. Het niveau van de lezingen is afgestemd op tweedejaars studenten natuur- en sterrenkunde. OOK ANDERE BELANGSTELLENDEN ZIJN VAN HARTE WELKOM! Tijdens de lezing van prof. Kuijpers zullen, als alles goed gaat, de veertien radioteleskopen van de Radiosterrenwacht Westerbork worden ingezet om via een directe verbinding tussen het heelal, Westerbork en Utrecht het zwakke radiosignaal van een snel roterende kosmische vuurtoren, een zogeheten pulsar, in de symposiumzaal door te geven en te audiovisualiseren. Prof. Kuijpers zal de binnenkomende signalen (elkaar snel opvolgende scherp gepiekte pulsen radiostraling) bespreken en trachten te verklaren. Het slagen van dit unieke experiment staat en valt met de technische haalbaarheid ervan. De op te vangen signalen zijn namelijk zo zwak, dat pas na een waarnemingsperiode van 10 miljoen jaar genoeg energie is opgevangen om een lamp van 30 Watt een seconde te laten branden! Tijdens het symposium zal er niet zo lang gewacht hoeven te worden: de hedendaagse technologie stelt ons in staat live het heelal te beluisteren. Deelname aan het symposium kost f 4,- (exclusief lunch) en f 16,- (inclusief lunch). Inschrijving geschiedt door het verschuldigde bedrag over te maken op ABN-AMRO rekening 44.46.97.713 t.n.v. stichting 350 JUS. Het gironummer van de ABN-AMRO bank Utrecht is 2900. Bij de inschrijving dient te worden aangegeven of men lid is van de NNV. Na inschrijving wordt de symposiummap toegestuurd. Bij inschrijving na 31 maart vervalt de mogelijkheid een lunch te reserveren. Het symposium vindt plaats in Transitorium I, Universiteit Utrecht. Voor meer informatie over het symposium kan men terecht bij Henrik Spoon, p/a S.R.O.N., Sorbonnelaan 2, 3584 CA Utrecht. Tel.: 030-535722. E-mail: henriks@sron.ruu.nl. ******* DAGPROGRAMMA ************************************** 9:30 ONTVANGST MET KOFFIE & THEE 10:00 Opening Prof. dr. H.J.G.L.M. Lamers (Utrecht) 10:10 Dubbelster evolutie Prof. dr. H.J.G.L.M. Lamers 10:25 Radiopulsars Prof. dr. J.M.E. Kuijpers (Utrecht) 11:00 Pulsars in dubbelster systemen Prof. dr. F. Verbunt (Utrecht) 11:50 Massa & straal van neutronensterren Prof. dr. J. van Paradijs (Amsterdam) 12:25 Theorie van accretieschijven Drs. R.F. van Oss (Utrecht) 13:00 LUNCH 14:00 Hoe zien accretieschijven er werkelijk uit? Dr. R.G.M. Rutten (Amsterdam) 14:35 Snelle fluktuaties bij accretie op neutronensterren en zwarte gaten Dr. M. van der Klis (Amsterdam) 15:10 THEE & KOFFIE 15:30 Zwarte gaten: knippen en plakken met ruimte en tijd Prof. dr. V. Icke (leiden) 16:05 afsluiting 16:25 BORREL"
1,,"Exactly. You took the words right out of my mouth, Ron :-) --"
3,,"[Newsgroups: m.h.a added, followups set to most appropriate groups.] In <1993Apr19.205615.1013@unlv.edu> todamhyp@charles.unlv.edu (Brian M. (It's ""Kirlian"". ""Krillean"" pictures are portraits of tiny shrimp. :) [...] I think it's safe to say that anything that's not at 0 degrees Kelvin will have its own ""energy signature"" -- the interesting questions are what kind of energy, and what it signifies. I'd check places like Edmund Scientific (are they still in business?) -- or I wonder if you can find ex-Soviet Union equipment for sale somewhere in the relcom.* hierarchy. Some expansion on Kirlian photography: From the credulous side: [Stanway, Andrew, _Alternative Medicine: A Guide To Natural Therapies_, ISBN 0-14-008561-0, New York: Viking Penguin, 1986, p211, p188. A not-overly critical but still useful overview of 32 alternative health therapies.] ...the Russian engineer Semyon Kirlian and his wife Valentina during the 1950s. Using alternating currents of high frequency to 'illuminate' their subjects, they photographed them. They found that if an object was a good conductor (such as a metal) the picture showed only its surface, while the pictures of poor conductors showed the inner structure of the object even if it were optically opaque. They found too that these high frequency pictures could distinguish between dead and living objects. Dead ones had a constant outline whilst living ones were subject to changes. The object's life activity was also visible in highly variable colour patterns. High frequency photography has now been practised for twenty years in the Soviet Union but only a few people in the West have taken it up seriously. Professor Douglas Dean in New York and Professor Philips at Washington University in St Louis have produced Kirlian photographs and others have been produced in Brazil, Austria and Germany. Using Kirlian photography it is possible to show an aura around people's fingers, notably around those of healers who are concentrating on healing someone. Normally, blue and white rays emanate from the fingers but, when a subject becomes angry or excited, the aura turns red and spotty. The Soviets are now using Kirlian photography to diagnose diseases which cannot be diagnosed by any other method. They argue that in most illnesses there is a preclinical stage during which the person isn't actually ill but is about to be. They claim to be able to foretell a disease by photographing its preclinical phase. But the most exciting phenomenon illustrated by Kirlian photography is the phantom effect. During high frequency photography of a leaf from which a part had been cut, the photograph gave a complete picture of the leaf with the removed part showing up faintly. This is extremely important because it backs up the experiences of psychics who can 'see' the legs of amputees as if they were still there. The important thing about the Kirlian phantoms though is that the electromagnetic pattern can't possibly represent a secondary phenomenon -- or the field would vanish when the piece of leaf or leg vanished. The energy grid contained in a living object must therefore be far more significant than the actual object itself. [...] Kirlian photography has shown how water mentally 'charged' by a healer has a much richer energy field around it than ordinary water... From the incredulous side: [MacRobert, Alan, ""Reality shopping; a consumer's guide to new age hokum."", _Whole Earth Review_, Autumn 1986, vNON4 p4(11). An excellent article providing common-sense guidelines for evaluating paranormal claims, and some of the author's favorite examples of hokum.] The crank usually works in isolation from everyone else in his field of study, making grand discoveries in his basement. Many paranormal movements can be traced back to such people -- Kirlian photography, for instance. If you pump high-voltage electricity into anything it will emit glowing sparks, common knowledge to electrical workers and hobbyists for a century. It took a lone basement crank to declare that the sparks represent some sort of spiritual aura. In fact, Kirlian photography was subjected to rigorous testing by physicists John O. Pehek, Harry J. Kyler, and David L. Faust, who reported their findings in the October 15, 1976, issue of Science. Their conclusion: The variations observed in Kirlian photographs are due solely to moisture on the surface of the body and not to mysterious ""auras"" or even necessarily to changes in mood or mental state. Nevertheless, television shows, magazines, and books (many by famous parapsychologists) continue to promote Kirlian photography as proof of the unknown."
4,,"In the April edition of ""One Small Step for a Space Activist"", Allen Sherzer & Tim Kyger write: ""Another problem is what are called 'wraps' (or sometimes the 'center tax'). When work for a large program like Freedom or Shuttle is performed at a NASA center, the center skims off a portion which goes into what amounts to a slush fund. This money is used to fund work the center manager wants to fund. This sum is estimated to be over a third of the funds allocated. Think about that: Of the $30 billion cost of Freedom, fully $10 billion won't be spent on anything having anything to do with Space Stations! Now, maybe that $10 billion was wisely spent (and maybe it wasn't), but the work done with it should stand on its own merits, not distorting the cost of other projects. Congress has no idea of the existense of these wraps; Congress has never heard the term 'center tax'. They look at the Station they are getting and the price they are paying and note that it doesn't add up. They wonder this blissfully unaware that a third of the money is going for something else."" My dear friends, your mixing fact and fiction here. A couple of weeks ago, when I first read this in your posting, I talked with one of the cost experts here in Space Station at Headquarters [if you wondering why I didn't post a response immediately, I do have a real job I'm supposed to be doing here at Headquarters, & digging up old 20 kHz data & looking into Sherzer/Kyger claims rates pretty low on the totem pole of priority. Also, I spent last weekend in Kansas City, at the National Science Teachers Association conference, extolling the virtues of SSF to 15,000 science teachers.] First off, yes, the concept of 'center tax', or 'wrap' does exist. If I recall the numbers correctly, the total 'tax' for the SSF program for this fiscal year is around $40 Million. This was computed by adding up the WP-1, WP-2, and WP-4 center 'taxes'. With the SSF budget for this fiscal year at $2.2 Billion, my calculater says the tax percentage is 04/2.2 = 1.8% Over the life of the SSF program, using your figure of $30 billion for the cost of SSF, a tax at a 1.8% rate comes to $540 million. This is alot less than $10 billion, but I will concede it's still an appreciable amount of pocket change. I should note that your estimate of the tax rate at 1/3 could be close to the actual rate. The tax is only charged on funds that are spent at the center (kind of like McDonalds at some states, where you do have to pay sales tax if you eat the food at the restaurant, but you don't if you get it take-out). For example, at WP-4, the vast bulk of the funds we receive go to the Rocketdyne Contract, and are *NOT* subject to the center tax (I don't have the numbers in front of me, but I'd guess at least 95% of the WP-4 funds go to Rocketdyne). So, you could be right about a tax rate of 1/3, but it's only applied to funds spent at the center, and not to the prime contracts. This leads to the obvious question ""What is the government doing with SSF funds that don't go to the prime contractors? (i.e. ok, WP-4 gets a slice of the $30 billion pie. A big portion of this slice goes to Rocketdyne. What happens to the balance of the funds, which aren't eaten up by the center tax?)"" At WP-4, we call these funds we spend in-house supporting development funds (as they are supporting the development work done by Rocketdyne). We have used these funds to setup our own testbed, to checkout the electrical power system architecture. Our testbed has a real life solar array field (left over from solar cell research research a few years back), with lead-acid car batteries (to simulate the Nickel-Hydrogen batteries on SSF), DC switchgear, DC-DC converter units, and simulated loads. Data from the testbed was used in a recent change evaluation involving concerns about the stability of the power system. We have also used the supporting development money to purchase Nickel Hydrogen batteries, which are on life testing at both Lewis and the Crane Naval facility in Indiana. As a side point, 6 of the battery cells on test recently hit the four year life test milestone. 38 cells have completed 18,552 to 23,405 cycles (the on-orbit batteries go through 5,840 cycles per year). As a final example, my 'home' division at Lewis used the supporting development funds to purchase personal computers and work stations, for performing system analyses (like modeling of the performance of the electrical power system, availability calculations using a Monte-Carlo simulation, setting up a database with information on weight of the power system elements). Finally, the money raised by the 'tax' does not all go into a 'slush fund.' At Lewis, the director does control a small discretionary fund. Each year, any individual at Lewis can submit a proposal to the director to get money from this fund to look at pretty much anything within the Lewis Charter. Most of the tax, however, goes to fund the 'general' services at the Center, like the library, the central computer services division, the Contractor who removes the snow, etc. Thus, it is rather difficult to determine what percentage of the SSF budget doesn't go for SSF activities. To get an accurate figure, you would have to take the annual expenditure for the library (for example), and then divide by the amount of the library funds used to support SSF (which would be hard to compute by itself - how would you figure out what percentage of the bill for Aviation Week for 1 year is 'billable' to SSF, would you base it on the person-hours SSF employees spend reading AV-week versus the rest of the center personnel). You would then have to compare this estimate of the SSF portion of the library expense with the portion of the tax that goes to support the library. Who knows, maybe SSF overpays on the tax to run the library, but we underpay for snow removal? Talk about a burecratic nightmare!"
1,,"Hello, I have a 92 Toyota 4X4 and in the last few weeks I have been getting quite a few ""dings"" :( in the paint on the hood from rocks and debris off of the road. I have never had any major problems with other car/trucks in the past (maybe a ding once in a while). I went to the dealer and he said that it happens all of the time and he recomended putting a bug deflector on the hood. He said that the trucks, for some unknown reason, seem to have this problem more than some cars.? It seems to me that either my luck is really bad or there might be a problem with the paint (painted on a monday morning perhaps?). How well do these bug deflectors work for small road debris on trucks? If anyone has any experiences/suggestions please let me know, thanks. --Greg"
1,,"^^^^ Rears also vented Then you shouldn't've done it. Try answering the damn question. I am well aware of the fact that there was no mention of the SC in there. Well, my point was that the SC and the SHO both have very similar characteristics (front and rear disks (ABS on the SHO?), high output V6, 4-wheel independent suspension, very good aerodynamics, 3-point harness, fat rubber, and 130mph+ top speed). If one of them is up to standard (and I think the SC is), but the other isn't, then why is that? No flamage, just curiousity. James"
5,,"For those who didn't figure it out, the below message was a reply to another in sci.crypt, for which the poster put t.p.g. in the Followup-To line. I didn't notice that. Apologies to those who were confused. The substance makes little sense unless one reads the prior messages. However, I don't wish to enter into this discussion here, as it will be yet another rehearsal of a long-tired set of arguments. Suffice it to say that I disagree both with the interpretation of ""well-regulated"" in the Second Amendment offered by gun lovers, and what I think to be their distortion of the same phrase in the associated Federalist papers. My Webster and my reading of the language convinces me that the word meant both under control, and disciplined, and not 'of good marksmanship'. I think the latter a special interest pleading. No one has yet shown a contemporateous reference in which ""well regulated"" unambiguously meant 'of good marksmanship', and not under control/disciplined, etc. Thus I continue to believe the Second Amendment is a militia clause and not an 'arming everyone' clause. Others are welcome to disagree (as I know many do) and little would be served by rehashing this topic in this particular forum. To avoid flames, or unproductive rehashings, I note that I've come in here to post this one message, just to clarify the one below. I'm now outta here again though I'm available via e-mail. David"
1,,"Oh come on, Silly, all you have to do is cut a hole in your hood and put a tube there so you can get to the oil fill hole. What do you think all those big air intake things are for on those hot-rod cars? They're just for looks only...little does anyone know, they provide access to the oil-fill hole."
3,,": As you know all ready, it is the pattern in the bioplasmic energy : field that is significant. No, I didn't already know that. I've never even heard of a ""bioplasmic energy field."" Care to explain it? It's been a few years since my last fields class so I may have forgotten (or maybe I skipped that day). Anyway, as Ross Perot said, I'm all ears. Well, eyes in this case."
5,,"Not to mention last year's Weaver affair. Anyway, here's how I see the Waco affair; I'd be interested in other peoples' interpretations... 1. Koresh and his people were basically minding their own business. 2. Some weapons violations may have been committed and I wouldn't have disapproved of prosecuting him for those violations. However, I think the BATF was criminal for starting negotiations with a military style assault and for firing into a house where there were children and other noncombatants. 3. I don't see they couldn't just leave a token guard on the place and wait the BDs out; I don't approve of the tear gas approach and, if it caused the fire to be started, I think the FBI agent responsible should spend 10-20 years in jail. 4. However, if Koresh's response to the tear gas was to kill everyone there, I hold him largely responsible for their deaths."
0,,":>re: majority of users not readding from floppy. :>Well, how about those of us who have 1400-picture CD-ROMS and would like to use :>CVIEW because it is fast and it works well, but can't because the moron lacked :>the foresight to create the temp file in the program's path, not the current :>didrectory? : Actually the most flexible way to create temp files is to check for a TEMP or : TMP environment variable and create the files on the drive and directory pointedto by the variable. This is pretty much a standard for DOS, Windows and OS/2 : applications. Unfortunately, cview does not pay attention to the temp environment variable."
3,,: Could somebody explain to me what a centrifuge is and what it is : used for? I vaguely remembre it being something that spins test tubes : around really fast but I cant remember why youd want to do that? Purely recreational. They get bored sitting in that rack all the time.
0,,can someone tell me where i could find ansi or ascii pics? I already found the gopher ascii pics. thanks Richard Mancsuo
4,,"Sounds liek what the FED has to do is sign a 50 or more year lease to use certain parts of a space station that is built and designed and such by a commerical company or consortium of companies (such as like Alyeska) for a small amount of rent in return for certain incentives and such.. Such as tax and other right off and also a monopoly on certain products.. The commerical builders would have certain perks given to them to make there end easier (taxes , contracts, regulatory concesions and such..) Is it workable, just might work.. After all, if China can lease out Hong Kong and the people of Hong Kong can make money, this could work.."
1,,"From article <1993Apr5.200048.23421@ucsu.Colorado.EDU>, by lorenzo@rintintin.Colorado.EDU (Eric Lorenzo): --Let me put it like this. The only similarity between the three models is the ""300"", or 3-liter engine displacement. Actually, the SC300 (the coupe) and the GS300 (the funky-looking new sedan) share the same 3.0 liter inline-six, and the ES300 (popular small sedan) uses 3.0 V6 shared with the Camry. The SC300 is a luxury/sports coupe, the GS300 is the new luxury sedan, and the ES300 is the base executive sedan. All three look completely different. --Aamir Qazi --"
2,,"Hey Valentine, I don't see Boston with any world series rings on their fingers. Damn, Morris now has three and probably the Hall of Fame in his future. Therefore, I would have to say Toronto easily made the best signing. And don't tell me Boston will win this year. They won't even be in the top 4 in the division, more like 6th."
5,,"According to WNCI 97.9 FM radio this morning, Dayton, Ohio is operating a gun ""buy back"". They are giving $50 for every functional gun turned in. They ran out of money in one day, and are now passing out $50 vouchers of some sort. They are looking for more funds to keep operating. Another media-event brought to you by HCI. Is there something similar pro-gun people can do ? For example, pay $100 to anyone who lawfully protects their life with a firearm ? Sounds a bit tacky, but hey, whatever works."
1,,"Because Greyhound has apparently gotten around to installing their RADAR collision-prevention system. They use RADAR to monitor how close other vehicles are and how fast their relative speeds are, and signals a warning to the driver if they're coming up on something too fast or are getting too close. This is all I remember from the news reports a few months back; at the time, they were only talking about the possibility of installing the system. (They didn't mention how it worked in bumper-to-bumper traffic, or how it discriminated between a Camaro approaching at 120mph and ye olde bridge support in the median being approached at 60mph on a curve.) I do recall something about progressive stages of warnings, from flashing lights to audible warnings--ie, it goes from a red ""Too close"" light to hysterically screaming ""WE'RE ALL GOING TO DIE!!!!"" :-) James"
4,,"What is the deal with life on Mars? I save the ""face"" and heard associated theories. (which sound thin to me) Are we going back to Mars to look at this face agian? Does anyone buy all the life theories?"
3,,"My wife had hives during the first two months of her pregnancy. My son (3 months old), breast-fed, now has the same symptoms. She has been to a skin-specialist, but he has merely prescribed various medicines (one each visit as though by trial and error :-)) Anti-histamines worked on both of them, but looks like becoming less effective. Are there other solutions? Thanks."
3,,"(WITH-COUNTERFLAME-ENABLED Columbus was indeed a crank, but not in the manner you think. The fact that the world was round was well known when he set sail. It was also well known that the circumference was about 25K miles, and that you could not reach Asia bo going west with current technology -- you would neither be able to carry enough supplies, nor get a long enough stretch of good sailing weather. Nobody thought he would fall off the edge of the world. Instead, they expected him to die at sea. Columbus thought for no good reason that the circumference was only 16K miles, making the trip practical. Unfortunately for Columbus and his shipmates, the Earth's circumference is indeed 25K miles. Fortunately for Columbus and his shipmates, there was a stopping place right about where Asia would have been had the circumference been 16K miles. My source is the recent PBS series on Columbus. )"
4,,"Yes! Just take money from the profitable commercial enterprises and give it to the government to ""redistribute."" Government is so much more efficient, trustworthy, and noble than self-serving businesses. :) Let's nip this redistributionist ignorance in the bud. If it were not for commercial enterprises, the whole world would be starving."
0,,"I am setting up a video-aid for a computer room for the teacher to share his display with the class. I have seen people using video projector, TV sets and large monitor to do presentations before. I am told that there are three ways to connect video projector: composite, Y/C & RGB. Can anyone explain to me the difference and their likely costs? Please reply to my INETNET E-mail account as well as posting in bulletin: u129008@sparc20.nuc.edu.tw I also like to know if there are TELNET or KERMIT for windows."
0,,I need triangulized data of some nice looking model with some texture mapping. It would be better if the parametric values of each vertex( for the surface before triangulized ) are avaliable along with the Euclidean points so that we could use them for texture mapping.
5,,"I don't know for sure if Winchester made any commemeratives. If I recall correctly, the rifle itself was a .44-40 Model 92 with an oversized loop lever. I don't think Winchester makes this rifle any more. Rossi make a Model 92 look-alike in .38 Special and .357 Magnum."
1,,"Talking about car alarms, there are certain cars in this country that are only insurable if they are fitted with a Vecta alarm. We're talking Coswoths and Porsches and stuff. Just before they (the insurance companies) decided to make this move, they insisted that the car be fitted with a Scorpion alarm ( now they've changed to the Vecta)... so everyone who's spent $$$ on fitting the Scorpion alarm have founbd themselves having to upgrade to the Vecta system."
3,,"As has been noted before, there is the distinction between _motivation_ and _method_. No experimental result should be accepted unless it is described in sufficient detail to be replicated, and the replications do indeed reproduce the result. No theoretical argument should be accepted unless it is presented in sufficient detail to be followed, and reasonable, knowlegeable, people agree with the force of the logic. But people try experiments, and pursue arguments, for all sorts of crazy reasons. Irrational motivations are not just curiousities; they are a large part of the history of science. There are a couple of negative points to make here: 1) A theory of qi could, conceivably, become accepted without direct verification of the existence of qi. For example, quarks are an accepted part of the standard model of physics, with no direct verification. What would be needed would be a theory, based on qi, that predicted medical reality better than the alternatives. The central theoretical claim could lie forever beyond experiment, as long as there was a sufficient body of experimental data that the qi theory predicted better than any other. (I wouldn't hold my breath waiting for the triumph of qi, though. I don't think that there is even a coherent theory based on it, much less a theory that explains anything at all better than modern biology. And it is hard to imagine a qi theory that would not predict some way of rather directly verifying the existence of qi.) 2) Science has not historically progressed in any sort of rational experiment-data-theory sequence. Most experiments are carried out, and interpreted, in pre-existing theoretical frameworks. The theoretical controversies of the day determine which experiments get done. Overall, there is a huge messy affair of personal jealousies, crazy motivations, petty hatreds, and the like that determines which experiments, and which computations, get done. What keeps it going forward is the critical function of science: results don't count unless they can be replicated. The whole system is a sort of mechanism for generate-and-test. The generate part can be totally irrational, as long as the test part works properly. Pasteur could believe whatever he liked about chemical activity and crystals; but even Mitscherlich had to agree that racemic acid crystals were handed; that when you separate them by handedness, you get two chemicals that rotate polarized light in opposite directions; and the right-rotating version was indistinguishable from tartaric acid. Pasteur's irrational motivation had led to a replicable, and important, result. This is where Lysenko, creationists, etc. fail. They have usually not even produced coherent theories that predict much of anything. When their theories do predict, and are contradicted by experiment, they do not concede the point and modify their theories; rather they try to suppress the results (Lysenko) or try to divert attention to other evidence they think supports their position (creationists)."
1,,I just saw a picture of the '94 Mustang in Popular Mechanics - what a disappointment after being bombarded with pictures of the Mach III...
1,,"Quoting Jeffrey J. Nucciarone's (nucci@microwave.gsfc.nasa.gov) article <C4G8Hv.Cs4@skates.gsfc.nasa.gov> of 04-06-93, in pertinent part: JJ> I am considering buying a used '90 Taurus SHO. The car in JJ> question has 37k miles. I took it for a test drive the other day JJ> and a few questions came up. JJ> JJ> . . . JJ> Second, is there anything I should specifically look for in an JJ> SHO of this vintage? Anything I should specifically ask abt? JJ> (Brakes, cluthch, etc.) I noticed on the drive the clutch engagemen JJ> point seemed a little high; since all my other cars are auto-tragics JJ> I'm not sure abt this point. I had my foot firmly planted on the JJ> brake when I started it up. There was a bit of a pop in the pedal JJ> soon after the engine started. This also occured on a few T-bird SC' JJ> I test drove. Was this the ABS self test? Brake rotors and the clutch are the main things. There has been a clutch replacement program; you might check to see if the car is still eligible, as it is a change well worth making. You can also swap the cruddy cable shifter for the newer rod shifter, also a change worth making, but that'll cost you some $$. My brakes usually do one wibble-wobble on startup, so that is probably normal. Didn't know they had a self-test, that's interesting. What kind of tires does the car have on it?"
2,,"The event that had the most impact on Gaetti's career was his leg injury in 1988. His performance dropped radically from 1988 to 1989. He was still with the Twins in 1989 and 1990, but if you look at his stats (both offensive and defensive), he never has come back to his pre-injury level."
