label,title,text
1,Spherical Mess,"Being a fan of Caleb Carr's THE ALIENIST and ANGEL OF DARKNESS, I was eagerly awaiting the time to set aside and read Elizabetth Redfern's MUSIC OF THE SPHERES, highly touted by People Magaziine as 'reminiscent' of Carr's novels. A 'lifetime' is what the reader needs to get through this abominable first novel by Redfern. Unlikeable charcters, a dull telling of history, and storylines filled with no surprises, 'spherically' come together for the reader to snore through for what seems like an eternity. Where as I didn't want either of Carr's novels to end, I couldn't wait to close the covers on this inane attempt at a novel. For serious insomniacs only!"
1,painfully predictable,"Was Poe ever this obvious?Publish and Perish kept me entertained, but with cartoon-comic amusement, as each dropped hint landed like a lead anvil. Long before the last chapter of each story, the ending is apparent, with few, if any, twists along the way.The themes are clever, and the tales themselves clear, concise, and precisely painted. But the stories are populated with easy stereotypes who, in the end, are too blase about their fate. Half the fun of the Cask of Amontillado was savoring Fortunado's screams, wasn't it?Amusing enough for academics with tenure angst, but none of Poe's eerie, elegant, lingering evil."
1,Overrated,"I am an experienced cook and have been cooking Italian food for a long time. Many of the recipes in this book I have prepared more successfully from other Italian cookbooks. Marcella is unduly fussy and opinionated. She insists on cooking mince in milk for spaghetti bolognaise because of the acidity of the wine and tomatoes. It makes no difference; other reliable sources for true Bolognaise have never insisted on this. She derides North American ""Italaian"" sausage as anything but and enjoins her readers never to prepare any of sausage dishes with sausage containing fennel seeds. Such sausage probably did originante with an Italian cook, perhaps a family recipe. How it came to be called ""Italian"" sausage in America is anyone's guess. I think it's very tasty and adapatable. Her caramelized carrots will scorch too easily if one is not too careful. And her roasts that I have tried in a Creuset pot were not spectacular."
1,Pitiful pop-culture trash,"I was looking forward to reading this book because a friend told me that the book was about cryptography, symbols, and religion. I was disappointed by all three aspects. The shoddy recycling of religious urban myths is bad enough .... And the low-brow treatment of crytography was annoying too: mirror-writing and crossword-type puzzles is about as sophisticated as it gets. But at least, after 450 pages, the author could at least given the novel a satisfying conclusion. The author leads us to the brink of something satisying but leaves us hanging at the end. This is the worst book I have read in a long time."
2,sleek,The carrying case is very sleek and sophisticated. I just wish there was an inner pocket to place extra cards/batteries.
2,Cuisinart CSB-76,"I have only used the SmartStick for making sauces so far. It is easy to use, blended all ingredients well, and was very easy to clean. It is compact and stores easily in a drawer. I'm glad I bought it."
2,Ride The Lightning,"Ride the Lightning is one of My favorite albulms that i own. That being said here are the reasons, 8 well written tracks, including one of Metallica's better known hits For Whom The Bell Tolls. The best Track on this abulm is probabably Ride the Lightning though, HARD FAST HEAVY. Typical Metallica. This is one of the better metallica albulms and a defiante must for any fan."
1,It's been 30 days and I haven't received my order yet!,Would love to write a review of this product but 30 days after I ordered it I still have nothing to use or review!
2,Engrossing and creepy,R. Preston really puts the Ebola and Marburg virus into complete perspective in terms of what effect it could potentially have on the world as we know it and what almost did happen to the world had a few situations not broke the right way. His writing and storytelling is superb albeit very repetitious at times. He constantly revisits what the virus can do and what it looks like. Very well done overall. I'd love to see this book about Ebola rewritten in 2009. How much would change and what has happened since then?
1,Throat Depth Counts!,"I wasted money on this clamp because the description didn't mention the throat depth. I needed to clamp a 3"" ear to the top of cabinet sides thus making the toe kick by overhanging the cabinet top. This clamp looked to be perfect, but the throat depth was about an inch shy. The side grabbers wouldn't reach past the ear to grasp the cabinet edge.The clamp would be OK for edge banding, but if you are doing anything else, be sure to check the required throat depth"
2,INCREDIBLE,"The King of Pop Michael Jackson's Invincible was worth the wait! Intelligent Lyrics and contemporary grooves.If you can sit still while listening to track 16 you're dead.It is clear why the Michael is ""Invincible"" and ""Unbreakable.""The visual beauty of ""Whatever Happens"" is like the silence in a tear drop at the ""Break Of Dawn."" In this stunning ballad Michael and Santana have gone to another place...For some reason critics (read haters,covert and complete)are ""Threatened"" by The King of Pop.For the rest of us, Michael ""You Rock My World.""Maxx MyrickProgram DirectorXM Satellite Radio"
1,Distorted bass tone the whole DVD!?! Why?,"John Entwistle may have written some great bass lines in the songs that he played on with The Who, but I have little confidence in his overall ability as a musician/teacher. I watched this DVD and I'm sure a paycheck was the motivation to do this and I feel like Mr. Entwistle could care less about teaching anybody anything. In fact I'm pretty sure he doesn't even know what he is doing. As he babbles on about his anti-technique and tries to give examples on the bass, everything is done with a distortion setting that never gets turned off.....EVER. The whole pointless DVD is a buzzy incoherent mess. I was so angry with this supposed instructional video that it did motivate me to play the bass better than I had been before. If a ""Bass God"" with musical blinders on can write awesome bass lines, anybody can. AVOID AT ALL COSTS!"
2,Great X-Men flick.,"As a fan of the first, X2, and The Last Stand I enjoyed this movie a lot! The special effects are very good and the plot keeps you engaged all of the way through. One of the best films of 2011 and a new superhero favorite of mine."
2,fabulous cream,Annemarie Borlind system absolute products are absolutely worth the price. The day creme works quite well with not a need for serums or other additions. It lasts all day and keeps the face hydrated.
2,Loved it!!!!!!,"Morris West is brilliant in this search to define the sanctity or non sanctity of a complex man who has died in Calabria. His characters are so real I feel as though I know them.The writing is always as smooth as a fine wine, and he has a deep and profound knowledge of Rome and southerern Italy. I would recommend this book without qualification.S.J.Tagliareni author of Hitler's priest"
1,Is it a cheap stereo or an expensive piece of garbage?,"I'd go with the garbage. The tuner is extremely hard to use because the numbers aren't aligned right, and only a few stations come in clearly on it. (My other radios all get more stations.) When playing a CD, it often skips in places that my other CD player doesn't, and sometimes even stops for no apparent reason. The only good point of it is that it has nice, big numbers, but I don't it's worth buying this just for that. Don't buy this, please; it's dangerous to have radios flying out of windows."
1,Mm... not quite....,"No Postscript support! So no printing under OSX or Linux without jumping through some serious hoops.Colors are REALLY funky. Images are not even close to being accurate.Other than that. It's a great printer for someone just looking to replace a monochrome printer and who only print under Windows. If you have the space for this monster. BTW the support Lexmark claims for OSX and Linux is a straight up lie. They support OSX 10.2, will not work with 10.3-10.5+ and no Linux support at all."
2,"Good for the young, not for the experienced","Buying this book for my better half, she was looking for more professional and updated help to go along with her updated fashions. Unfortuanlty, this was not exatcly was she was shopping for.However, that doesn't mean its totally worthless. In fact, if your looking for a book for a beginner, or looking to try different make-ups for the first time-this is your buy. Rather than matching colors with tones, it goes deeply in applying and techniques. Not outdated as it also goes into glitter, shimmers, and even fake eyelashes. As mentioned, great for the beginner and fashionable."
1,3m tegafoam 4x4,i feel very ripped off on this product. i have purchased this many times and payed only a few dollars per per 4x4 dressing. i assumed that i was buying an entire box of 5 and only recieved 1 inavidual pad instead. the description of this needs to be more clear.
2,Sexy and Funny,"A funny and sexy movie that dont follow the today common line of lesbian only erotic movies.The story, the last one from the Erotic Witch Project quadrilogy, is funny, the movie is well made (the scenaios would be better), and the simulated sex scenes really works.One of the bests movies from Seducion Cinema."
2,I can't stop sharing this book with others!,I am not a writer but I recognize genius when I read it. It's amazing to read prose like writing about the very things that I've had in my head for so long. As I journey on my own spiritual path I will refer to this book and be grateful Thank you Thank you Thank you to Ms. Lamott for her willingness to share her insights and life experience via this medium of writing. What a talent. I will be looking for the other books. This is my first by Annie Lamott and I'll be reading others!
2,Beware what you ask for,Cons: Beware what you ask for. As advertised this removes quite a bit of fat. This is not necessarily great for flavor given that fat is very tasty.There is no on-off button and it is a bit hard to clean as it is just one piece so you can't soak it.Pros: Cooks fast and well. Great for paninis and fatty meats.The teflon cooking surface has been very easy to wipe clean so far. That might not be true if I over-cooked something.
1,Tobacco like,I don't have like it and I don't recommend to anyone. You wear this for a date with a non-smoker female you will regret it.
2,"Very well written, detailed book",This book is the most detailed guide I've found for surfing. The Surf Diva guide is also very good but not as detailed and informative as this book. I highly recommend it.
1,One Horrible CD,"This CD is filled with boring, uninspired, bad vocalized songs. It is nothing like Identity. I was very disappointed. This one is headed to the used CD store for another unsuspecting fan of Samantha to waste his/her money on purchasing. Sorry fans...it's just no good. I don't know what some of these people were listening to who gave it five stars!"
2,Another Classic!,"Before Goldstein and Marion, there were Fowles and Symon. If Goldstein is a nightmare, then Symons can prove to fill in alot of gaps. Topics are well covered and many example problems are given. Not as complete as Marion, but just as valuable. Symon contains alot of ""old school"" skills which prove to be very valuable.It's a shame that it takes Fowles, Symon, and Marion to get you through Goldstein, but nevertheless, take a hint and stock up if you are to face the Goldstein book."
2,Paul Simon at his Best!,Paul Simon's unique style is one of a kind. You never know what to expect from an artist such as Paul Simon. A guy in a class by himself!
2,Tuck's and let's roll!,"If you are pregnant, this is a must have product! If you just had a baby, this is a must have product! If you have ""hems"", this is a must have product! Try it! You'll like it! I remember the sheer relief 31 years ago! Then, my last birth at 23 years ago!"
2,A Fantastic Allegory,"Once or twice a year my children agitate for a television in our house. Usually it's because they've been watching TV at grandma's, or their friends have been raving about some reality program they watched the night before. When they ask for the umpteenth time why we don't watch television, I whip out The Wretched Stone.The story, which follows the denigration to a ship's crew from a musical, literary bunch to a collection of dumbstruck apes (literally) after the introduction of mesmerizing rock on board, makes it easy enough for even little kids to make the connection between the glowing stone and television. And how does their captain bring his crew back? Through reading and music, of course."
2,Classic,"These are the raw, Joseph Pilates exercises in the original form. The illustrated pictures help give an idea of what the exercise should looks like. I've been practicing Pilates under many instructors for years and it is eye-opening to see what the original concept of the exercise should look like. A must for instructors and serious practicers!"
1,Does not read Smart Media Cards,"Purchase this item solely to read Smart Media Cards as advertised; however, the reader does not have a slot for Smart Media Cards and does not list Smart Media Cards as compatible on the reader itself."
1,Poor Audio,The audio was uninteligible . Nobody could understand the dialogue. I felt that I was robbed. There doesnt seem to be any way to resolve a technical problem.
1,A good book that does not cover everything.,"This book is very good for beginners that need the basics. However if you plan on taking the test from this book, think again. The book only covers in detail about half of what is on the test. The rest of what is on the test this book just skims over. Use the CCO in addition to the book or get a different book."
1,Everywhere And Nowhere,"This movie could have been much better had it decided to only go in one or two directions, but instead, it went in fifteen different directions , introducing us to fifteen different potential stories, exploring only three slightly more than the others. The lessons on prejudiced and revenge were too ostentacious, instead of carefully woven into the stories. There were so many things going on,with so many people, that the movie bordered on boring. The characters were well defined, they just were not used properly.All in all, it did not cross the line into boredom, but it definately opened the door. With everything going on, the movie went no where, because it tried too hard to go everywhere. Don't think I will be reaching for this one on a rainy night."
1,"A Bad Julia Childs meets a bad Anne Rice, where's Hoffman?","I love Alice Hoffman but think this is the worst book I have ever read by her. There are so many refrences to food and stupid ones that it reads like a bad Julia Childs cookbook, and the only magic in this book is omens. Omens like swans and black cats, a bad Anne Rice. Aside from this the story is weak and without a point. Where is the Hoffman I enjoy?"
2,Too boring to keep my sons intrest,My son got this for his 1st birthday. I was very surprised when he didn't really seem to play with it. It mostly sits in the corner. He just doesn't find it intresting. It has alittle mirror that goes back and forth when the steering wheel turns. It has a key and says many phrases. It just doesn't hold his intrest
2,"Delightful Dr. Quinn, Medicine Woman Boxed Set","This is a must have for any Dr. Quinn, Medicine Woman fan! It includes all 6 seasons totaling 42 discs. It also includes two of the movies. It has many bonus features & a nice summary of every episode. There's even an A-Z index episode guide. I purchased this on sale & with free shipping. It is completely worth full price & shipping. I would've gladly paid the regular price for it!"
1,Sucky gun!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"I bought this for my son and the first time he used it, it fell APART!! I am not at all impressed with it. If u want something for your children, go someplace else!!!!!!!!!!!!!"
1,Undeserved Honor for Author,"I am shocked and disgusted that anyone believes this author deserves any such honor for her books. As one who used to be a devout fan, I was angered by what she did to such a wonderful writer and I can not believe anyone is accepting her back into the romance writing world."
1,It's a pain,"When it works, it works fine. Otherwise, the continual dropping of its Internet connection is a royal pain. Absolutely no reason for that to happen"
2,Nice for the price,Purchased these last year. They run a bit large. I purchased my usual shoe size but am able to wear these with medium thick socks. They are comfortable for brief walking. Not for snow or very cold weather. Nice stylish look with long skirts or leggings.
1,Quality has gone downhill,"I originally bought the driveway patrol about a year ago and it worked great for about 6 months. Then after it rained several times it stopped working. It was not in a very sheltered location so I decided to buy another one and make sure it was covered. That unit only worked sporadically - the sensor LED would go off but the alarm did not always sound. I had waited too long to return it, so eventually I bought a third unit and that one had the same problem. After reading the return policy I would have to pay the return shipping and they will only repair/replace it and at this point I don't want to keep throwing money at this product since it seems the build quality is extremely poor."
2,A funny and informative look at a sometimes unfunny thing.,"Lee Covington gives the man contemplating divorce a very thorough and helpful guide. She treats things with humor, but underneath are some very helpful tips and warnings. She uses examples of three different kinds of wife and how to handle each one, including the one who may shoot the man. It is not a substitute for actual legal advise (from a lawyer who is not a friend or acquaintance). Buy it and send it in plain wrapper to the workplace of a friend who is going through, or about to go through, a divorce. Buy it for yourself, but hide it from your present wife."
2,The Core Knowledge Deficit,"This book was informative and life changing for me. I am the mother of a soon to be 4th grader and made the decision to switch to a Core Knowledge school this year. I see the lack of Core Knowledge education in our country through the work I do with college students. It is amazing what they ""don't"" know and these are your top of the line college students. It ceases to amaze me how complacent we have become in this country and in my home state when it comes to the education of our children."
2,Turning Stones,"Marc Parent's uniquely descriptive writing style made this book very interesting. Parent created many vivid images that really grab your attention, to the point where you can't put the book down.Parent writes about his experiences during his four year employment at Emergency Children's Services. His descriptions of these experiences are very powerful, and they make you realize how big the problem of child abuse is. Parent colorfully describes the difficulty of working these cases, which many times include removal of children from their parents. This book will help you gain understanding and respect for child welfare workers and all social workers."
1,THE WORST BOOK EVER!,i had to read this book for my class. It is the worst written book i've ever read. The whole thing dosn't make any sence. i'm a good reader but the way it was written i couldn't understand. i literally fell asleep reading this thing. it is definatley not for 9-12 year olds how in the world would they understand it. even if your older you must have nothing to do to spend time and read this. the only good thing about this book is when your done reading it. ( i don't think it deserves even 1 star)
1,The worst product for 3D sound,"Luckily I learned about Sound Blaster's X-FI CSMSS 3D Headphone sound in time and cancelled my order before the headphones arrived. For about the same price you can get one of the industry's best sound cards (xtrememusic) and have real 3D sound including vertical sound in some of the newest games. It is amazing, don't buy 3D headphones, get a new sound card, update the drivers and you won't be disappointed. I am amazed at the realism everytime I play BF2."
2,"A very strange movie to watch, but it was so awesome too!!!!","This movie was so awesome, strange, and pretty freaky too. Because when I watched it I couldn't understand what happened. But I loved the movie because it was so awesome and very weird. It's too hard to tell about the movie because it was so weird. But I liked it because I think that this would be worth to get! I really loved this movie because it was interesting to watch. Watch the movie and find out for yourself and see what happens."
1,Works well sometimes,I have had my Phantom for 2.5 years and have had it in for service 6 times to have the insides redone because it stopped working correctly. When it works correctly it does a good job but most of the time its broke. I have had 6 new baffle sets installed over the 2.5 years and now the thing is falling apart. I have been lucky so far that is has all been warranty work but I only have about 3 months left of the warranty. I have also had to replace the bag one time and it's about ready for another. The shell is not of high quality and is already starting it chip. I have a liner pool which was damaged by the phantom and I had to have 3 leaks fixed after one of the wheels fell off. I will replace it with a Polaris when it breaks again this summer after the warrant expires.
2,"Larry H. Rabinowitz, CPA/PFS, CFP VP-Private Bank","I've worked with a lot of executives who have been awarded stock options and this has immediately become my ""go to"" resource for information and reference. The book is clearly written and exceptionally organized. It's a ""must read"" for financial advisers who advise executives and compensation professionals inside any publicly traded company which is contemplating, or already has in place, an option program for executives and employees."
2,A billion year future history,"Poul Anderson, one of our great science fiction writers, takes us on a journey of a billion years with this yarn. It begins with astronaut Christian Brannock in the near term future and ends about a billion years later, with humanity scattered across the galaxy and for the most part uploaded into the computers that span the galaxy and control everything. A few humans have been re-instated on earth for an experiment run by a perhaps slightly deranged computer called Gaia.This novel did keep my interest, although it may be too far 'off the wall' for some tastes."
1,Boring - Total Waste of Time and Money,The word Bellydance should not be in the title. There are NO instructions for dancing. I found it to be a very boring exercise video.My rating is 1 star because there wasn't an option for a negative star!
1,JoinAmazon,"I bought the set of 3 in this Protocols of Zion Series. I wished I could give it a 5 star, but the problem isn't the information so much as the style Doc chose to use in presenting it. I wouldn't recommend this product as is. For the money this costs you'd of thought the producers could have used something more than an 8 ft table with Illuminati Card Game cards, and newspaper articles presented by holding them up to the camera while Doc talks and talks and talks. Pretty boring actually. Pricing this product high and spending all their money on a good cover is deceiving to the general public.Too much money, not enough went into the production.SAD"
2,Remote control your railway,"I got two of these switches in my Brio railway system. They come with an infra-red controller that works on up to about four meters distance. The only problem with the design of the remote control system is that it can be difficult only to control one of the switches at a time if they are placed closely together in the track system. It would have been nice if Brio allowed two or more different encodings of the IR communication so that the control of the switches would not interfere with eachother. They have done this on the remote controlled train so why not on the switches?Apart from this the IR switch works great. It makes noice and lights when operated from the remote control or the buttons on top. If you want to save on the batteries, you can operate it by manual control as well.A good investment if you want to create a more advanced Brio railway system with battery powered trains, etc.Now, Brio needs to come up with a left turning version of the switch as well."
2,Good product,"Though rechargeable batteries work but not as good as normal batteries. Re-chargeable batteries somehow take a lot of time to adgust in battery holder and get dis-engaged often.Drivers on CD did not work on my Dopod u1000 (HTC Athena). I got the updated drivers from iGo website.Mouse works fine with my WM6, U1000 PDA Phone and my Windows XP laptop."
1,POOR QUALITY,"It is true, the pages fall out faster than you can use them. And the puzzles are not jumble like in a real game. For example, in a real game no one stops to tell you, ""ok look for an X-ray Attack""... and so the book is not helpful. Instead, I recommend- ""Sharpen Your Tactics"""
2,Like Finding an Old Friend,"I read this book as a kid but that was long enough ago that reading it again was like discovering it for the first time. This is probably the best known of all of the Sherlock Holmes stories and it it really deserves it's classic status. It is a gripping tale mixing crime investigation with a touch of the supernatural and is after 100 years still a page-turner. Arthur Conan Doyle helped start a genre that continues to entertain as evidenced by the countless crime novels and detective shows on TV. Despite the potential overexposure Sherlock Holmes and Dr Watson still seem relevant and the deductive reasoning Holmes employs to solve the mystery of the Hound Of The Baskervilles is so entertaining that I read this in one day, unable to put it aside. Crime solving raised to a high art form never gets old."
2,CAN'T SLEEP WITHOUT HIM,"WOW - I want to see this series continue with the brothers, uncles, cousins - just keep it going. I could not put this book down - the family was disgruntled with my read! Sarah is a hot author with hot characters and the sex is sooooo desireable with this totally alpha male. If you haven't ventured into this author and you just don't know if you can read a book with this type of hot, hot, hot sex - throw caution to the wind. You will be glad you did!"
2,Good product...not enough space.,"i got this as a hand-me-down from my big bro. he got it for christmas a few years back. its a good player, but it dosent have enough space for the price that it was originaly bought at. i would recomend buying another one, because now they have mp3 players that cost 3 times less and hold 4 times as many songs. all in all its a good mp3 player if you only wanna hold a few songs."
2,Entertaining,"It's been ages ago I've been reading books. But when I took this book in my hands, I couldn't stop reading. I just had to keep on reading. I finished it within a week, however if I had to count the hours, it would be only a day.In short, The Jester reads very easy, and yet is very captivating.Someone wrote in his review this is moviebook, and indeed it wouldn't surprise me if this gets onto the white screen. The story just asks for being filmed."
1,Amazon description is incorrect,"The description on Amazon says this is an Infant sandal, but when you click on it it puts a Kids size in your cart. I didn't notice this until after I made the purchase and it was delivered. I contacted Amazon to let them know of their error, but a month later it has still not been corrected.We eventually received the correct size (infant) and they are fabulous! Easy to get on and off, they dont' slip, and they stood up to Spring Break in Orlando! I'd give the shoes themselves 5 stars."
1,Worst book I've ever finished,"The Pelican Brief is without a doubt the worst book I've ever finished. (I've dropped a few worse books midway through, but I was stuck on an airplane for 10 hours with only a copy of The Pelican Brief so I had no choice but to finish it.) The biggest problem with the book is that the plot makes absolutely no sense. Think about it. The Darby character has NO direct evidence with respect to her theory. Once she's passed the information on to the authorities, killing her does nothing but validate the theory. So if they had succeeded in killing her, it's highly likely that the authorities would eventually figure out that her theory was valid. As a result, Darby's fate is irrelevant. This book is one of the reasons that I never read anything on the best seller list (except for freakish exceptions like Pynchon and DeLillo). Oh, I just remembered one book I read that was even worse (Patriot Games, further support for my policy of avoiding best sellers)."
2,I'm sure a lot of people just want to see Thor shirtless..,".... good thing I'm not insecure. But anyway the movie was entertaining and the cast was likeable and I think they somehow tried to tie in Everett-Wheeler M-theory with ancient European mythology, loosely bound by your usual treachery and double crossings and people getting their bottoms kicked by each other.If you're looking at this movie and still debating to watch it, just watch it. There are worse films out there."
1,Don't waste your money....,"This game requires the CD to be inserted to be able to play the game. We bought our son a little netbook that does not have a cd-rom drive. I tried to copy the files onto a USB drive then onto the netbook, but it didn't work. If anyone has a good solution, please let me know.Also, I tried the game on my other computer and it was okay at best. A little advanced for my son still so I can't comment on how he likes it yet. Based on comparing it to other preschool software I've bought it doesn't rank very high. Also, an annoying feature, you have to click 5 screens or more to get out of the program which is completely unnecessary. I'm disappointed because we liked the BTB Can Do Zoo."
2,very comfy,"love them can wear with out socks, great for wearing with jeans love them as much as I love my emu's"
1,Disgrace to Deborah!,"This is probably the WORST song EVER put out by Deborah Harry. I love her, she's great.......but this song is AWFUL. Even at only 4 minutes long, it is near-impossible to actually sit and listen to the whole thing. If you are a big fan of Deborah's, then pick it up...just to have it. Otherwise, steer clear of this terrible song!"
2,"Totally Fun, brings back memories","The storyline kinda reminds me of high school in the early 90's. As a teen worried about popularity and standing up for yourself w/o worrying about fatal violence. Your the new kid trying to fit in and beating the clicks.The game play is really easy and I like the fact that time is a factor to determine gamplay. Also, THe seasons change and there are holidays in the game that affect the game Holloween and Xmas. It gives the game some variety and different experince. Cool weapons, like the sling shot, eggs and bottle rockets; things I use to use. There are also some extras like boxing matches, carnival games and shopping for outfits. Many mini challenges in the game.Humerious experince of what highschool life once was."
2,Great Book,Great book for young and old. I'm glad I purchased for my little girl to read with me. A book for all to read.
2,LIFESAVER!!,"Love this book!!! We call it our ""Bible"" We used it with our daughter and are now using the method again with our son. Our children are pleasant, well rested children and we owe it all to the tools this book gave us. I recommend it highly!! I give it as a shower gift all the time and my friends all end up loving it as much as we do!! Can't praise it enough!!"
2,Very helpful book,"I delivered very healthy approx 5 lb baby boys at 35 weeks, and I think their health is in large part due to the diet recommendations in this book. I didn't follow it to the T, using the recipes in the back, etc, but I kept a lot of the key points in mind when choosing what to eat, making sure that I was getting a sufficient amount of calories in the right way.I didn't find out I was having twins until the 20 week ultrasound. I had been tracking perfectly for a singleton up until then, so I'm sure that if I had known and had found this book earlier, I might have made it a little longer. As it was, the boys only had to stay in the Level 2 nursery (no NICU) for a couple weeks while they learned to suck. Other than that, they were quite healthy.A good resource for moms expecting multiples. So few books explain how to do things right for a multiples pregnancy. It's not the same as a singleton one, and most pregnancy books just include multiples as an afterthought."
2,A British Dynamic Folk Duo!,"Martin Carthy MBE is known as the Godfather of British Folk Music along with his wife, Norman Waterson MBE. In this compact disc, he teams up with musician Dave Swarbrick for this collection of classic folk songs. This compact disc is really for the diehard British folk or just folk music fans. You have to have an acquired taste and appreciation for this music. This duo has produced a first rate album and folk music exists in all languages all around the world. The British folk is largely centuries old and have been about storytelling which Carthy does brilliantly with Swarbrick. There is also the dialect and the language of English itself that has transformed. I admire Carthy, Swarbrick, and others who still create folk music to reasonate in today's world. Folk music can tell stories about love, farming, traveling, etc. There is a wide range of story-telling. Some of these songs have been around for at least a century!"
1,NO NO NO NO!,"If you're buying your first Dylan album, don't waste your time onthis one please! It's a lousy use of your time"
2,Great resource!,"This is one of the most comprehensive books on childbirth available to birthing professionals. It is ""one-stop shopping"" for the knowledge and skills that can be used to provide support during the entire birthing process. There are tips, tricks, and information that can be used for a wide variety of women with differing plans for their birth in any setting. Nurturing Touch at Birth not only teaches how to provide support for a woman giving birth, but provides encouragement and strength to birthing professionals. You don't only get the ""how-to's"" with this book, you get the ""what's"" and the ""how-comes"" as well! It takes the whole spectrum of care for a woman during labor and birth and turns it into a rainbow!"
2,Crafts and Hobbies,Wonderful step by step book on many crafts that we all love to do. Great information in one single book.Excellent resource book as well. Great to look up crafts that have a wonderful step by step instruction to make them.
1,not what i expected...,"i rented this game with high expectations from the previews i read, but it did not turn out as what i expected it to be. the graphics are good but the gameplay is somewhat boring. all you do is sit in a spaceship and shoot things. i think it would be better with a two-player mode and levels where you are not in your spaceship. i can see why a lot of star wars fans would like this game (hmm...because it is a star wars game, maybe?) but if you are not sure you will like it then i reccomend you RENT IT FIRST."
2,Great shower radio,"I was replacing a sharper image shower radio that I had for several years and this radio has better sound and better reception. The on/off switch is a little hard to hit in the morning, but not a major issue."
1,a profound disappointment,"I wish I could impute a more positive rating, but I cannot find the wherewithal. The content of this putatively ""absurdist"" collection was such as my twin three-year-olds could readily pen without a moment's preparation. Noting that Kharms was among the authors represented, I expect to at least see something of the quality of his ""The Old Woman,"" but I did not. It seemed as if the anthologists sought high and low for the poorest, leanest possible representation of every participating author. Vvesensky (yes, that's the proper spelling) was a waste of paper. I didn't even bother to delve into the other three or four ""writers.""I assigned two stars because the typography was clean and the grammar of the translation was excellent."
1,Save Your Money,"Many East Front aficionados may be tempted to purchase the companion volume to Colossus Reborn. Having done so, I would advise otherwise. I struggled hard to find some use that I could possibly get out of the book, but there just is virtually nothing of substance here. I can fathom no reason for this volume even to exist and it is a step backwards for the usually good Modern War Studies line of monographs."
2,scratches,This series is definitely an addictive one. I started the series and now can't stop watching the show or reading the books!
1,Childish,"I bought this book because of all the hype surrounding it. Sadly this is nothing more than a children's book. I agree with the other reviewers who put it in the same class as those disdainful self-help books. I think it's a good book for an adoloscent, but hardly something an adult would derive any value from. The book is full of meaningless generalizations and stereotypes. I suspect the only reason it became so popular was because it was written by an 'Exotic' Brazilian. Had the author been John Smith, nobody would care about it."
1,THERE SHOULD HAVE NOT BEEN A REMAKE OF THE ORIGINAL CLASSIC!,"This is one of the worst remakes ever made! Anyone who thinks that this move is even remotely decent should be sent to a mental institution, because they are brain dead idiots. I could make abetter movie about a case of a missing seashell. I need to blow chunks because this movie makes me sick."
1,Ok for 1/2 the price...,"The Kensington Pocketmouse Pro Wireless is a nice standard size mouse. Feels heavy with the battery, and has the cool feature of storing the usb transceiver so you don't have to worry about losing it. Only complaint is that the either the optics or the wireless circuits suck. It tracks like a dirty ball mouse, but maybe I'm just spoiled from the mx500 I use on my desktop....... I would expect better mouse performance from a $... mouse. Seems more like the type in the $... bin, which is where they should put it and come out with a better design."
1,"wrong, preposterous, biased and entirely wothless...","angelical albanians vs serbian monasteries, that would be right relation in the aftermath of Kosovo war...If I could rank this piece of the albanianpropaganda gibberish with five negative stars I would certainly do..."
1,Disappointingly superficial,"I picked this up anticipating as fine a book as ""Undaunted Courage,"" but was seriously disappointed. It is quite superficial; even acknowledging Ambrose's desire to focus on those who actually built the railroad, the business and political aspects are given short shrift. Ambrose (or, rather, his cadre of researchers) has done a pretty good job of digging up information about what it was like to actually be building the railroad, and the various personal anecdotes are the best part of the book. But it suffers from very poor editing (several anecdotes are repeated nearly verbatim, and at least one blatant error exists) and has the feel of something that Ambrose knocked off quickly because his editor wanted him to write it. But it did picque my interest sufficiently to make me want to read a more serious treatment of the subject."
1,"Horrible music, bad singer. Bring Sammy back!","What a disappointment. Those who like this CD must be crazy or maybe they just want to provoke us, the real fans. Cherone is as bad a singer as Roth. Sammy please come back!"
1,Forced...,"I'm one of the people who have read A Prayer for Owen Meany before seeing this movie. As soon as I saw the credit, ""SUGGESTED by a novel by John Irving,"" I knew I was in trouble. This is obvious, as there is no character named ""Simon Birch"" in the book. Is it a good adaptation of the book? No. But it is unfair to judge a movie only in comparison to its source-material. Does it stand on its own? Well...NO! Holy cow, does this film NOT know what it wants to be. It tries to be sentimental and farcical at the same time. The jokes are ""punched-up"" by the dopey music on the soundtrack. It falls into a category of desperately sentimental, middle-brow, coming-of-age-in-a-small-town movies. It's the type of film a sewing circle might label ""nice.""Perhaps I'm being too hard on it. The film isn't awful - it's just not that good. The insult is that it was based on such a wonderful novel. Too many moments ring false and are forced for me to recommend it."
2,"Good Book, Fast Shipping","Good book for the my intro class, though a the author definitely included his opinion about the different types and psychologists. As far as the seller, book was as advertised and shipped quickly."
1,JUNK,"Came with mounting brackets that were broken,and one light didn't work.No satisfaction w/seller,threw in the garbage.Gave one star because you have to fill this field."
