label,title,text
2,,"Excellent film showing the pathetic lives of two nutty old ladies. They couldn't live together, nor apart. Babbling constantly, sometimes at the same time, they hashed and re-hashed the past; going on and on about what coulda shoulda woulda. I found myself laughing at times, but mostly I was taken with how utterly sad and abandoned these two women were. See this one."
2,,"I saw a lot films about Charles Dickens' Christmas Carol. But this one is the best of all! There is an atmosphere which is exactly the same as in the book. The actors (George C. Scott and others) are great! Unfortunately, you can't often watch the film in Germany and Switzerland."
2,,"This movie was just as good as some of the other westerns made by Anthony Mann and James Stewart like Winchester '73 and The Naked Spur, and much better than Thunder Bay and Bend Of The River. This film starts out like a run of the mill western but gets more complex as it goes along. It starts out with Jimmy Stewart and Walter Brennan arriving in Seattle and Stewart is charged with murder. He is found innocent but is cattle is stolen by a corrupt judge. Stewart then agrees to lead something but i forget what it is but Stewart only cares about getting his cattle back. As the movie goes along it's like Stewart only cares about himself just like his character in the Naked Spur. It gets much better at the halfway point after they arrive in Alaska. This is one of Stewart's better westerns."
2,,"I love this movie. It's wacky, funny, violent, surreal, played out in a madman's head, and definitely not your usual comedy. If you don't find the film amusing then I guess it's just not for your tastes, so this is a tough one to write a review for. For reference, some other comedies I love are The Big Lebowski, The Princess Bride, and Zoolander (that one only got me the second time around). There are others, but my taste is definitely for the unusual, and I am willing to accept that most people just don't tend to like that kind of thing. I make no apologies for having an unusual sense of humour - at least I have one. The scenes and characters of this particular movie are well put together, the verbal humour is hilarious, the situations are intriguing, the acting is very good (as you would expect of the cast), though the acting demands made of the cast by the script are not particularly high. The overall package makes for fun, funny, watchable yet violent entertainment."
1,,"Clint Howard, brother of more talented Ron, stars in this abysmally awful horror comedy about a mental case who serves ice cream to children and kills people. Striving to be a movie that's of the 'so bad that it's good' variety, this film misses that mark by a good mile and instead has to be seen as 'so bad that it's...well...BAD'. Wheter it's the constant 'shoe ad' cinema, the pillow stuffed 'fat kid', or the sleep inducing 'horror' that soured me on the film, i don't know, all I know is I loathed the film (and this from a guy who has a soft spot for B-horror films). Paul Norman choose to continue making films in the porn industry both before and after this, his only 'mainstream' film. A wise choice indeed as horrible acting, nonsense storyline, and ludicrous dialog are much MUCH more palatable while seeing a porn starlet do her thing. Funnily enough this turkey has absolutely NO nudity (another reason to steer clear) My Grade: D-"
2,,"The End of Suburbia neatly collects many of the concerns with the coming ""Peak"" of the world's oil supply. As the world population grows, so does demand for oil and power. As we extract oil and power, we come to a ""peak"" in production. More oil is demanded, less oil is generated. The inevitable outcome is conflict, and major change. This film will be disturbing, and alarming if you're new to the topic. You may react at first with anger and denial because the implications are so grim. It should be required viewing. Beyond politics, beyond optimism, the math is undeniable. Suburbia is the focus, because our suburban living areas will be the communities most impacted when the price of energy skyrockets. While intuitive logic would tell you that the big cities will be the places to avoid during a time of crisis, the spread out nature of suburbia will make it difficult if not impossible to maintain an efficient community without our vehicles to transport us. Peak oil is no longer a topic for discussion by survivalists and backwoods crazies. This issue will be at our doorstep sooner than we think. This film is a lucid, coherent look at it."
1,,"Ladies and gentlemen, allow us to introduce to you . The Toltecs! This ancient Latin American tribe, even preceding the Aztecs, supposedly had the most malevolent and bloodthirsty sorcerers, yet they get their asses whooped by a couple of college floozies and a one-hundred-and-seven-year old lawman with a whip! But before you get to see this, however, you have to struggle through more than 40 minutes of sheer boredom, infantile pranks and sleazy sequences that don't contain any actual sleaze. In case I haven't made myself entirely clear yet: ""The Dark Power"" is an indescribably cheesy and inept piece of 80's horror crap that still manages to be amusing because of its sheer and somewhat charming stupidity factor. Writer/director Phil Smoot's intentions were obviously admirable, but he  as well as the rest of the cast & crew  lacked the talent and financial means to deliver something even half-decent. Smoot carefully watched ""The Evil Dead"" and other similar demonic-themed movies, and somehow must have thought he could pull this off as well. The movie opens with an old Indian guy dying in his isolated countryside house; barely speaking out his last word above a whisper Toltecs. His grandson promptly rents out house to a bunch of college chicks, including a typically 80's aerobics babe, a cute black girl and a racist redneck gal. Soon they will discover why exactly the old Indian lived like a hermit, as he was actually the guardian of an ancient Toltec burial ground. Toltec sorcerers buried themselves alive, only to emerge again thousands of years later and feed on the flesh of the living. And, honestly, is there any better tasting flesh than that of bimbos? As hinted at before already, the first half of ""The Dark Power"" is terribly lame and sleep-inducing. The clichéd pranks, the retarded dialogs and the ridiculously overlong footage of Lash LaRue swinging around his whip seem to go on forever. Then, the movie loses its last smidgen of credibility when the Toltec sorcerers emerge from the ground. Instead of menacing, they look like drugged out hard rock stars with imbecile masks and drunken gestures. Exactly ONE gory moment is worth mentioning, when a guy's lips are stretched out over his entire skull, but overall even the carnage aspect of this movie is disappointing. The only remotely worthwhile moments are utterly senseless, like when a 9-year-old kid (named Cletus!) goes joyriding with his uncle's truck or when the vulgar naked chick sips beer in the bathtub after working out. Seriously, unless you get turned on by the sight of a 1940's western veteran swinging around his whip at nothing, I'd advise to skip this film."
1,,"Bathebo, you big dope. This is the WORST piece of crap I've seen in a long time. I have just stumbled onto it on late night TV and it is painful to watch. Really painful. How does something like this get made?? Horrible, horrible, horrible! OOOOOO ..... The toilet is flushing by itself again! Scary toilet! Scary toilet! Scary toilet! 1992 doesn't seem like that long ago to me, but watching this makes it seem like 1952. I mean its horrible. Please don't waste your time on the drivel! Scary old black man telling them not to build the pool in the yard. Scary! Scary! How does this stuff get MADE???"
2,,"I've seen this movie at least 8 times, and I still laugh every time. The movie is about how an intelligent and motivated man, against all odds, can cheat the entire over-self-confident system. This movie is for all people, who like a funny movie. The action and comedy is well mixed into a brilliant film, that I hope to see on DVD soon."
1,,"Please, If you're thinking about renting this movie, don't. If you're thinking of watching a couple of downloaded clips, don't. If I had my way, nobody would even have to read this summary. The acting, despite being one fo the high points of the movie was still pathetic. The director was probaly a sadist. The witty one liners were something you'd expect from a room of highly paid anti-social 7 year olds that eat paint-chips for breakfast. The problem with this movie, is that it tries to be a movie like ""Evil Dead 2""(do not under any circumstances associate these 2 movies) in that it's so bad it's funny. But it also tries to be funny at the same time, and fails so overwhelmingly to do so, that your sense of humor is left too crippled to do anything but set off your gag reflex in an attmept to save itself. I could go on for much much more, detailing just how awful it really was, but I think it would strip me of my will to live just to continue to think about it. If you need me, I'll be off trying to boil myself so that I might feel clean again..."
1,,"This film is a Pia Zadora special! When viewing it, I was reminded of the classic cartoon showing a Hollywood starlet; in urgent need of another role but afraid of becoming typecast for 'B' movie or soft porn roles; who says at her casting session ""Well of course I do not normally do roles requiring nudity, but if it is artistically necessary for the film..............."". This recollection brought up a very naughty image of a similar cartoon showing Pia at such a session saying ""Well of course I do not normally take any roles requiring actual acting, but if it will really give me sufficient exposure to enhance my status as a sex symbol.................."". This is probably grossly unfair, the rather sordid tale is the fault of Harold Robbins book; considering the nature of the story Pia's exposures certainly do not receive undue attention, and perhaps Pia (who once won an acting award in Butterfly) is deliberately satirising her part rather than attempting to act in an almost unplayable role. Critics usually point first to the actors as the problem whenever a film proves disappointing, but this is grossly unfair; the scriptwriters and director are far more often the guilty parties. The real problem with ""The Lonely Lady"" is that the screenplay, like the original book, looks for sensation rather than substance, and nothing can help with this. The screenplay for this film is abysmal, but whether the story could have been filmed more successfully with a better script, tauter directing and really competent acting must remain a matter of personal judgement. As it was released, my viewers rating for it would depend upon whether I am assessing my personal opinion, or assessing to what extent the film succeeds in providing what it aims at doing. My personal rating for it would be two out of ten; but to some extent this film probably provides exactly what its sponsors intended, and judged on this basis a quality rating of four out of ten would be reasonable. Being in a charitable mood, and wanting to make it clear that I am not blaming Pia for my disappointment, I will give an IMDb rating of four."
1,,"Drab, dreary and a total waste of my time. The plot is incomprehensible (so don't think about it too much). The acting is odd and wooden - I would have sworn that they were all professional body builders trying their luck at acting, but that might be an insult to body builders. There are no interesting special effects to redeem this disaster, but lots of fires, explosions, a gratuitous sex scene, etc. The only thing that caught my attention was that it takes place after a war between the US and Iraq that somehow goes nuclear...hmmm. Is Roger Corman psychic? Let's hope that ""Iraq"" was just a lucky choice for Corman and that the rest of his scenario doesn't come true."
1,,"I sought out this film for one reason--Al Adamson. He is among the worst directors of all time--right up there with Ed Wood, Jr. and Ray Dennis Steckler and the pantheon of awfulness. However, I was a tad disappointed because although the film was indeed bad, it never approached the levels of awfulness of some of his earlier schlocky movies. Because of that, this film wasn't particularly fun to watch for us bad movie fans. Now I was wary about watching this film, as the title ""Naughty Stewardesses"" makes the film sound like a pornographic film--something I wouldn't be reviewing on IMDb. However, this film appeared to be this at times--particularly the first 10 minutes. But, you could tell that the script underwent many changes, as for much of the film there isn't any titillation at all and towards the end of the movie there is a plot that comes out of no where that is violent and certainly NOT sexy! The result of all this is total confusion. Sadly, none of the many parts are even good. For example, as a porn video, it shows surprisingly little AND it's incomprehensible why they would put a 71 year-old guy in some of the love scenes. Sure, for a 71 year-old Mr. Livingston looked pretty good--but he was still an old man and no one would want to see him getting it on with young nymphet! Then, when the final 20 minutes becomes very violent, as Livingston became a Rambo-like guy! Talk about weird and inappropriate. Overall, there is little to recommend this sad movie. It's not bad enough or sexy enough to care about and the film manages to be rather boring even with such a crazy title like ""Naughty Stewardesses""."
1,,"Think ""stage play"". This is worth seeing once for the performances of Lionel Atwill and Dwight Frye. COmpare the Melvyn DOuglas in ""Ghost Story"" with the Melvyn DOuglas of this film. Are there vampires at loose in this 'Bavarian' village, or is there a more natural, albeit equally sinister, explanation? Dwight Frye is Herman, a red herring, who is cast as an especially moronic character. It's fun to look at his different facial expressions in what is really a stock character. NOt much happens for a long time, but then we discover that Atwill's pipe smoking doctor is the real murderer. There is too much 'comic relief' but that is par for the course for this era. Fay Wray looks really good."
2,,"I first saw this movie in my plays & playwrights course at Tulane. I was awed at how beautiful and raw this documentary was. It is a sincere look into the unedited reality of a life of solitude. The family is fascinating and I thought it really showed Little Edie at her core. **As a side note My professor even told me that throughout the filming, Little Edie became infatuated with one of the camera men.** The beauty, I find, comes from the naturalness of the family's dysfunction. It is evident in the relationship between mother and daughter that neither could function in society alone and you begin to wish for Little Edie's rehabilitation to society. In all, the film is gripping in its aesthetic quality and it's portrayal of surprising beauty. Two thumbs way up!"
2,,"This is one of the best presentations of the 60's put on film. Arthur Penn, director of Bonnie and Clyde and Little Big Man, saw that Steve Tesich's outstanding script rang with truth, and from these two talents comes solid cinema. Jodi Thelin's Georgia Miles gives male viewers a hit of pained nostalgia for the archetypal beauty who is almost within our grasps, but, always just out of reach. Just see it, or you cinematic education will be incomplete."
2,,"""The Long Kiss Goodnight"" is an enjoyable and very cool action thriller, and a career breakthrough for Geena Davis. The plot is very familiar to that of The Bourne Identity but so what. The fight scenes are a real treat for the eyes and the plotline is strong enough to keep you engaged for the 2 hours. It's directed with a slick sense of style and avoids most action cliches. Geena Davis is great as an action chick and gets past her usual ""good wife"" role. Samuel L. Jackson is good as usual as the supporting player. The film's baddie is overly cheesy though and you can tell what's going to happen to him. It breaks away from the usual run-of-the-mill actioners such as Commando and On Deadly Ground and is definetly one of the best actioners in years. Good fun and good popcorn entertainment. 7.4/10."
2,,"I sat with my children as we watched this film. We all found it to be a very entertaining movie. When Billy goes to a new school, a fifth grade bully starts stuff with him and this is what leads to the eating of worms. A bet is made and Billy has only so much time to eat 10 worms or else. From this point the bully and his friends try to come up with nasty ways to cook, fry or bake the worms to try and get Billy sick so that he will lose the bet. Billy stays strong and eats his way into becoming liked more and more by everyone, even the bullies friends. I wont tell you if he wins the bet or not...you will just need to watch it to find out but I will think that if you like good family movies you will like this one. P.S. Let me add that this movie is not just for boys, I have all daughters and they really liked it a lot."
2,,"Actually this movie was not so bad. It contains action, comedy and excitement. There are good actors in this film, for instance Doug Hutchison (Percy from ""The Green Mile""), who plays Bristol. Another well known actor is Jamie Kennedy, from ""Scream"" and ""Three Kings"". The main characters are played by Jamie Foxx as Alvin, who was pretty good and also funny, but the one who most surprised me, was David Morse as Edgar Clenteen. He plays a different character than he usually does, because in other films like ""The Green Mile"", ""Indian Runner"", ""The Negotiator"" or ""The Langoliers"" he plays a very sympathetic person, and in ""Bait"" the plays almost the opposite, a man without any emotions, which was nice to see. The only really negative thing about this film, are the several pictures of the World Trade Center, which makes this film perhaps look a little dated. Overall I thought this was a pretty good little film!"
1,,"A wasted effort. On the surface it's a typical disaster movie: we're involved in the lives of a few people who get caught up in the Big Event. However, the script is so awful and there's so much explaining of the characters' background within the dialogue that we feel we're being treated like morons. Even Sesame Street didn't explain the origins of Mr Snuffleupagus or how Mr Hooper died: we can work it out. Someone thought that entering 'Enron' into the script would give it currency when discussing power companies. The acting is by and large bland, with the exception of the older performers (Randy Quaid, Brian Dennehy), and after the first hour, I couldn't care less about who the storms took out. But maybe there are the special effects to watch. Sadly, no. Even on a 20-year-old TV set I could see one tractor and trailer were computer-generatedbadly. Maybe there are budgetary limitations, so I can forgive that one. Footage of a plane trying to land looked pretty real, but I kept telling myself I had seen that before. This site confirms it: it was from an earlier film, Nowhere to Land. So in summary, the only good bits are from another film, and when you see the best action sequences compressed into a 30-second network promo, it makes Category 6 look quite good. My advice: rely on your network to do some good 30-second clips, watch them, and save yourself two nights."
2,,"I cannot understand why so many people did not like this film. Robert De Niro was on top of his game, delivering his lines with such aplomb, one has to believe this is his everyday demeanor. Granted, the film seemed to take on many buddy-film conventions while trying to make fun of the concept, it goes without saying this film was genuinely funny. From the police dog, to the fact Eddie Murphy didn't annoy the heck out of me, this film is a real keeper. Rene Russo also evened out the rest of the cast perfectly, establishing her role so it does not interfere with the budding relationship between De Niro and Murphy."
2,,"basically, i like Verhoeven film because in his film, i enjoy a brilliant pscychosexual story that i have seen before in ""Basic Instinct"".it is really a wonderful thriller i enjoyed very much.so it is obviously for me to watch this another Verhoeven movie. well, it is his previous direction before his block buster hit ""Basic Instinct"" and for that i was very much curious to watch that movie and yeah, the movie has fulfilled my hope and expectation. this movie ""The Fourth Man"" is a brilliant pscychosexual drama which is a lit bit complex for some audiences. the story of this movie is about a gay writer named ""Reve""(Krabbe), an alcoholic person who is lives by his own moral values and sees many visions that may warn him from a future accident.after the end of his lecture, he introduce a seductive woman named ""Christine"", who has a mysterious past she doesn't want to reveal.Reve do sex with her at her house as she is a boy.next morning, he watch her sexy, macho boyfriend's picture on her table, the person he met at the station.he is curious to meet him and tell Christine to invite him to her house. that's it. i don't want to reveal the entire story because it is a Verhoeven movie and the end of the film is really surprising! especially, i like the character ""Reve"" which is brilliantly played by ""Krabbe"".i basically like his acting because as a gay person i am purely identified with his character and yeah i like his charming face. i would like thanks Mr.Verhoeven to make such a black comedy. i rate this movie: 10 out of 10."
1,,"I managed to see this at what I think was the second screening in the world, a few days after its opening at the Dublin International Film Festival. While I was attending another film two nights later at the same theater, I saw Brendan Gleeson, Paul Mercier and the rest of the cast & crew at another promotional screening of Studs. I have to say that I was bitterly disappointed with the film, I was by no means expecting a masterpiece, but what was presented to me, I believe lacked all the crucial elements of the genre it had set itself into. Before I continue, two things, I accept that some filmmakers like to subvert generic expectations, here this is simply not the case. Secondly, I know that it was based on a play (which I haven't read but have been informed that it isn't a shimmering piece of literature), but this does not excuse the massive narrative problems that permeate the film. My main problem with the film is the script, forget that it was based on a play, as a sports comedy it simply doesn't work, the down and out team are trying to win a football cup, few of the games are shown (when they are, it is very short) and we are not given any satisfaction due to any of their sporting achievements. Having read so far, you might assume that it is not a strict sports film but a psychological study of the relation between a ""charlatan"" of a manager and his hopeless team. It certainly does not achieve this, I'm not even sure if it was aiming to. Any attempt to shed light on the history of any of the characters is hackneyed and peripheral. Overall, I found the script lacking in many respects. I do think the performances and the music were good and technically, the film was well made. But aside from those points, which should be expected from any Irish film at this stage, I left the theater feeling very disappointed. My judgment may seem harsh but I do think there is some hope for a strong national Irish cinema in the near future and this simply does not back that argument. As Studs has become a recommended Dublin Cineworld film (I was part of the audience at that screening), most people would seem to be disagreeing with me, so that means you should probably make your own judgment of the film."
2,,"This is not a bad film. It is not wildly funny, but it is interesting and entertaining. It has a few funny moments. Cher gives a good performance in a role that is very opposite her real-life self. Her performance alone is worth the watch. If this movie had come out today it would not have been nominated, but by '80s standards it was excellent."
2,,"Gere and Danes star as 2 workers for the department of public safety who keep track of released sex offenders. Gere, who plays Babbage, refers to them as his flock. Gere is an over obsessed vigilante whom is on his way out. He is training, new comer Allison, to take over his job. Gere sees his flock as very sick, disturbed puppies. He asks them questions that are not on the list, and tries to act like the police and solve crimes. He keeps getting warned for this behavior, hence the reason he is being replaced. During his final few days on the job, a young girl goes missing, and Babbage is sure it is one of his flock whom has gone astray. Him and Allison narrow a list down and discover some of the offenders have gone AWOL. So, he decides that he needs to track the missing girl down rather than help the police. That part is a little far fetched. There is some sick, twisted stuff shown in this film. Like when Babbage and Allison go to this building where a bunch of sick people do disturbing things to each other. Also, there are the people who kidnapped the girl. At the end of the film, we see what sick freaks they are. However, I wouldn't call this movie excessive because not really much is shown on film. FINAL VERDICT: If you like thrillers and films about serial killers and cops chasing killers, then you will like this."
1,,"If it were not for the ""Oh So Gourgous,"" Natassia Malthe, this B- movie would not have been worth one sector of my Tivo disk space! In what low rent, back lot warehouse was the supposed space port filmed in? ""Continuity People!"" It's a basic principle in real movie making! By night an alleged space port and by day (night and day on a space station?) a warehouse!??!? People Please! The only thing I will commend this movie for, is the wardrobe dept. for continuously, keeping Natassia in those tight shape revealing outfits! Even the women who saw this bomb had to appreciate the outfits that she obviously spent some time getting into, each day of filming! The Sci-fi channel would have been better off showing SpaceBalls! At least there would have been some real humor in watching something so unbelievable. P.S. Michael Ironside, please Fire Your Agent ASAP! You are so much better of an actor, to be even associated with this level of movie making."
1,,"By rights, there should never have been a ""First Blood Part II"". The original script for ""First Blood"" had John Rambo committing suicide at the end of the film, but this was changed to allow him to live, not because the producers wanted to make a sequel but because test audiences found the original ending too depressing. Nevertheless, someone obviously thought that the character was too good to waste, because he ended up as the hero of two more films in the eighties, plus the recently released fourth instalment. The official title of this film was ""Rambo: First Blood Part II"", but it is more commonly known simply as ""Rambo"". It starts with the title character in jail, where he is presumably expiating the crimes he committed in ""First Blood"", although this is never made too explicit. He is removed from prison by his former commanding officer, Colonel Trautman, for a secret mission. Rambo is to return to Vietnam to investigate reports that American POWs are still being held captive by the Communist regime. He is under strict instructions not to attempt to rescue any prisoners or to engage the enemy; his is to be simply a fact-finding mission. What Rambo does not realise is that he is being set up, not by Trautman, who is portrayed as brave, honourable and incorruptible, but by the organiser of the mission, a military bureaucrat named Murdock. Murdock intends that the mission will prove that there are no American prisoners in Vietnam, partly because that will improve relationships between the American and Vietnamese governments, partly because it will make his own life easier. Unfortunately for Murdock, Rambo discovers that not only are Americans still being held prisoner, they are also being kept in hellish conditions. Of course, he is far too much of a hero to leave them to their fate, and tries to rescue them. The rest of the film is more or less one long battle between Rambo and a few allies (including a beautiful Vietnamese girl) and the evil commie soldiers and their Russian allies. Most of the evil commies, of course, end up dead, although I was surprised to learn from your ""trivia"" section that the total death toll was as low as 67. At times it seemed as though Rambo was trying to wipe out the entire Vietnamese army. The tone of this film is very different from the first. In ""First Blood"" Rambo was unquestionably a criminal, even though his responsibility for his crimes was lessened by severe provocation and by his mental instability. In ""Rambo"" he is a bona fide all-American hero. A few years earlier the director, George Pan Cosmatos, had made ""The Cassandra Crossing"", a biased piece of left-wing anti-American propaganda. Cosmatos, however, was nothing if not versatile, and ""Rambo"" proves that he could also turn his hand to biased right-wing pro-American propaganda. The one thing the two films have in common is that both are laughably bad. ""First Blood"" had its faults, but it also had its virtues. Its stance, that the anti-war movement was partly to blame for the problems faced by Vietnam vets in readjusting to civilian life, was a controversial one, but at least the film was trying to make a statement about war, social attitudes to war, and the roots of violence in society. ""Rambo"", by contrast, has very few virtues, except that the action sequences are well enough done to please those who like that sort of thing. It is essentially a sort of jingoistic revenge fantasy for those Americans who were still sore about the Vietnam war. Rambo re-fights the war single-handed, and this time the right side wins. Take that, Charlie Cong! By this point, no doubt, the film's admirers (and there seem to be plenty- more than 2,000 voters have already given it ten stars) will have concluded that I am a liberal commie-loving pinko. Far from it- in fact, I have always despised Communism as a pernicious ideology. What I dislike about the film is not its politics but its lack of subtlety and its suggestion that the solution to all problems, including ideological disputes, is to go in with all guns blazing and to try and kill as many people as possible. It makes no attempt to understand the political complexities of South-East Asia or why not everyone in the region was pro-American. For all its anti-Communism, the film is the sort of moronic sledgehammer propaganda that the Communists were very good at churning out themselves- except that they attributed all the world's problems to Capitalism, or Imperialism, or Revisionism, or whatever other ism they had taken a dislike to. Compared to ""Rambo"", ""The Green Berets"" was a masterly piece of political analysis. 3/10"
2,,"Bring Back The A-team was a hour- long special screened on Channel 4 in the UK of last year and hosted by presenter and comedian Justin Lee Collins, the show attempted to track down and reunite the fellow cast members of the A-Team together, for the first time ever on TV. This has been something which has never been attempted before by anyone. Well, not by anyone that I know of, that is. Justin makes a great presenter, and his eccentric personality and humorous banter shone throughout this programme. The attempts he makes in getting hold of the cast members is ever so funny, but also he was very persistent and eager to fulfil this task too, which is a credit to him i'd say. Mind you, he is great on TV anyway- be it by presenting a show such as this, or the Friday Night Project with his co-host, Alan Carr. There were appearances and interviews with Dirk Benedict- the Faceman himself, Dwight Schultz- aka Howling Mad Murdock, Marla Heasley who played Tawnia Baker, Jack Ging aka General 'Bull' Full Bright, the creator of the A-team, Stephen J Cannell and the big man himself, Mr T aka BA Baracus. They were just fascinating to watch and hear what they had to say about the programme that became a global hit during the 80s, as they reminisce and relive the good and bad moments of the show: both during and behind the scenes. Unfortunately, no George Peppard but of course he is already in heaven, understandably and strangely enough no Melinda, who played Amy. I just didn't understand why she wasn't featured in the show. Okay, she was axed after 3 seasons or whatever, but she was the first and original female member of the A-Team- only to be replaced Marla's Tawnia and so it would've been great to see and hear her side to the A-team story, in addition to the other cast members. All in all, Bring Back The A-Team was a great documentary style of show. Perhaps, this could've been spread out more by means of which this could've been a six-part documentary. But nonetheless, this was a great effort on the part of JLC. Recommended"
1,,"Ocean's Twelve: just plain stupid, bad and nothing compared to the other two. An art robbery. 10 known actors, at least. A weak script and very slow developing idea. That's why I characterize a movie I only saw at least 20 minutes of it. Don't get me wrong, you may like it. But I only like the Ocean's films because of the Heist theme. If Ocean's 12 it's not about Heist then what's the point to see it? Glad Soderberg saw his main error and redeemed himself by making a film far superior to the first one. Kudos for that. Steven Soderberg isn't really a good director. Apart from his hit ""Sex lies and videotapes""... nothing else happened so much great to the career of this director. Shame on him. But his fault only."
2,,"For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience. Okay, you don't need to read any further now. I already guess most readers are older than the two protagonists of this picture, so I should say Ponyo is not so much a family film as a chance to remember the feeling of being a small child: discovering the world as you wanted to see it, making up your own rules and boasting an exuberant enthusiasm at doing things on your own for the first time. Ponyo swerves away from many of the problems that all-age films tackle. It never condescends, all the characters have good genuine hearts and believable problems. The two main characters may be two of the most believable children I ever saw put on screen. They are not simple minded, arrogant or naive, just curious, enthusiastic and learning the ways of the world. They are so easy to love, but even more easy to identify with. Many films regard children from the outside, as the adult looking into a world only a child could enter. Ponyo brings everyone back to that world. In Ponyo, there lies the first time to learn and choose what you care about most, which the film values with high esteem. It is worth it to remember, to feel it again."
1,,"""Sir"" John Gielgud must have become senile to star in a mess of a movie like this one.; This is one of those films, I suppose, that is considered ""art,"" but don't be fooled.....it's garbage. Stick to the ""art"" you can admire in a frame because the films that are labeled as such are usually unintelligible forgeries like this. In this masterpiece, Giegud recites Shakespeare's ""The Tempest"" while the camera pans away to nude people. one of them a little kid urinating in a swimming pool. Wow, this is heady stuff and real ""art,"" ain't it?? That's just one example. Most of the story makes no sense, is impossible to follow and, hence, is one that Liberal critics are afraid to say they didn't ""understand"" so they give it high marks to save their phony egos. You want Shakespeare? Read his books."
2,,"envy is not as funny as i thought it would initially be, but after some of the reviews i read i found it to be much funnier than people was giving it props for, now true its not a gag a minute movie like zoolander or dodgeball, but ben stiller and jack black work well with each other and christopher walken is as great as ever, so the story is about jack black's character inventing a spray that makes dog pooh disappear, obviosly ben wants no part of it, but when the product makes jack black rich ben stiller starts to see the envy, its not great by all means and both ben stiller and jack black have funnier and better movies under their belt, but if your a fan of either i recommend this as its still a funny flick and i laughed my ass off quite a few times, as a big fan of ben stiller id have to say this is a lesser stiller but still great fun, give it a watch"
1,,"Just do a little research on the making of this film. Something so simple as a Google search. It was funded by the US Army and promoted just in time for the elections. It is a great idea, but I'd much rather see a DOCUMENTARY, not something edited by the Bush Administration and told its reality. The timing of the movie's release, its tone, and the fact that MS&L promoted it, raised questions about the intent of the movie. ""According to MS&L Managing Director Joe Gleason, he and his colleagues also deliver key targeted messages about the war in Iraq to specific constituencies,"" wrote Eartha Melzer. ""Was the left-leaning art house crowd one of those constituencies? Is the government hiring documentary filmmakers to propagandize the U.S. population? Nobody involved with the film is willing to say who initially put up the money for the film or how they ended up represented by the Army's PR firm."""
2,,"I find this film meretricious, tentative, lethargic, and skillfully a bad choice of entertainment on celluloid. But I admire the courage to throw away a script, turn the camera on, and act a fool. I find the inauspiciously performances, lighting, cinematography, sound, and whatever film school laws D' Urville Martin broke funny. Speaking from a film directors perspective there is times I just want to drop everything and have fun on the set. This film looks like fun. When other aspiring film directors ask me advice I just tell them to watch any film by Rudy Ray Moore. They always return a puzzled look asking me why not watch the masters Woody Allen, Scorsese, Lucas, Capra? I laugh and include that you always want to know what not to do in cinematic story telling first."
1,,"Well there's a few things about this movie. Everyone should see it. You see the nation of Iraq like you've never seen it covered by the media, and shot from a perspective that is hardly considered by most Americans, where the movie has its main audience. However all that glorious stuff in mind lets take a look at a few other facts of the movie. There were 150 cameras handed out to the Iraqi people most all of which view the war and subjugation of the occupying forces as a growing pain for the bettering of their nation. And in comparison to Saddam it is simply a feeble scratching at the skin. Also, Netflix as its main distributor advertised it before the fun election we just had by sending out a mass e-mail to its entire roster to see the film. Many of the, what should be labeled as opinions played out as facts listed off by the interviewed Iraqis are wrong. If one is to review the Red Cross' records of Abu Ghraib tortures it wasn't Saddam's henchmen who were being tortured it was a fine mix of a 80-90% innocent civilians and 10-20% rightfully detained people. Never was it disclosed that any of that 10-20% were Saddam's Henchmen or curfew violators. In addition the Arab world really has never listed 'Democracy' as one of their opponents, more correctly it is the USA's 6 Billion Dollars a year to Isreal, our military bases in Saudi Arabia and our interest in Oil. I agree that the media is a complete distortion, but this film shows that same distortion. I'm afraid that the Iraqi people that this film represents have been edited to speak with a Yankee voice. Yes its true that Saddam is a puke, and that his removal many see for the best. Its true that some Iraqis actually get paid a good wage. Just as its true that no Iraqi people have control of their most prized oil and US corporations do. Nor does it mention that 20,000 civilians have died due exclusively to US artillery. Still 15% of the country which once had running water and electiricity now does not. Nor does it mention that from 1993-2003 UN sanctions purposed and authored by the USA Government killed over 200,000 Iraqi civilians. Nor does it mention that Democracy in when people decide the government, not a massive war machine that sends the message, 'Be killed or Obey'. I am afraid that the cutting room floor must have quite a bit of Iraqis that aren't so happy with the Occupation. Just as the vast majority of the world was not for the war. In fact the America, Britian, Spain and the rest of them are not carriers of Democracy, they turned their back to it when they saw how full their pockets could be. Hurray, Saddam is out of power, but I'm afraid that no Iraqi is yet in power. Corporations are in power, the media is in power. Read, do your own research, and don't let them blindfold you."
1,,"This was a great book and the possibilities for a truly great film were definitely there. But the casting decisions completely wrecked the movie. Hanks is a great actor to be sure, but lacks the smarmy, morally ambivalent characteristics needed for the lead role. Jeff Daniels would have been my choice. Putting Melanie Griffiths in, for eye candy reasons, is understandable, but again, she did not portray the depth or ambivalence, so need to pull this off. This movie is a great example of how every decision, even those early on in the movie production can make or break a file."
